"","año","mes","ccaa","nivel","volumen"
"545","2014","Junio","Castilla-La Mancha","5",8571.64
"546","2014","Junio","Cataluña","1",85212.65
"547","2014","Junio","Cataluña","2",110693.36
"548","2014","Junio","Cataluña","3",116625.04
"549","2014","Junio","Cataluña","4",26132.25
"550","2014","Junio","Cataluña","5",27682.83
"551","2014","Junio","Extremadura","1",12046.45
"552","2014","Junio","Extremadura","2",15676.37
"553","2014","Junio","Extremadura","3",21671.91
"554","2014","Junio","Extremadura","4",3900.24
"555","2014","Junio","Extremadura","5",3998
"556","2014","Junio","Galicia","1",30536.48
"557","2014","Junio","Galicia","2",47716.16
"558","2014","Junio","Galicia","3",59350.14
"559","2014","Junio","Galicia","4",11321.27
"560","2014","Junio","Galicia","5",7505.72
"561","2014","Junio","Islas Baleares","1",17532.87
"562","2014","Junio","Islas Baleares","2",16972.6
"563","2014","Junio","Islas Baleares","3",19227.8
"564","2014","Junio","Islas Baleares","4",3681.99
"565","2014","Junio","Islas Baleares","5",5258.9
"566","2014","Junio","La Rioja","1",2484.45
"567","2014","Junio","La Rioja","2",4880.84
"568","2014","Junio","La Rioja","3",6738.24
"569","2014","Junio","La Rioja","4",1346.18
"570","2014","Junio","La Rioja","5",1180.23
"571","2014","Junio","Madrid, Comunidad de","1",41204.75
"572","2014","Junio","Madrid, Comunidad de","2",102242.09
"573","2014","Junio","Madrid, Comunidad de","3",115493.67
"574","2014","Junio","Madrid, Comunidad de","4",23795.86
"575","2014","Junio","Madrid, Comunidad de","5",24237.93
"576","2014","Junio","Murcia, Región de","1",15987.31
"577","2014","Junio","Murcia, Región de","2",21777.17
"578","2014","Junio","Murcia, Región de","3",20959.06
"579","2014","Junio","Murcia, Región de","4",4782.58
"580","2014","Junio","Murcia, Región de","5",6993.27
"581","2014","Junio","Navarra, Comunidad Foral de","1",5163.76
"582","2014","Junio","Navarra, Comunidad Foral de","2",10403.92
"583","2014","Junio","Navarra, Comunidad Foral de","3",15141.54
"584","2014","Junio","Navarra, Comunidad Foral de","4",2278.6
"585","2014","Junio","Navarra, Comunidad Foral de","5",1796.34
"586","2014","Junio","País Vasco","1",16752.28
"587","2014","Junio","País Vasco","2",36372.76
"588","2014","Junio","País Vasco","3",42611.11
"589","2014","Junio","País Vasco","4",7461.27
"590","2014","Junio","País Vasco","5",6291.61
"591","2014","Junio","Valenciana, Comunidad","1",62934.77
"592","2014","Junio","Valenciana, Comunidad","2",77534.59
"593","2014","Junio","Valenciana, Comunidad","3",93116.68
"594","2014","Junio","Valenciana, Comunidad","4",19541.88
"595","2014","Junio","Valenciana, Comunidad","5",21234.16
"596","2014","Marzo","Andalucía","1",92587.97
"597","2014","Marzo","Andalucía","2",113217.42
"598","2014","Marzo","Andalucía","3",159149.4
"599","2014","Marzo","Andalucía","4",33034.6
"600","2014","Marzo","Andalucía","5",34519.66
"601","2014","Marzo","Aragón","1",12996.99
"602","2014","Marzo","Aragón","2",21329.73
"603","2014","Marzo","Aragón","3",27741.16
"604","2014","Marzo","Aragón","4",6703.44
"605","2014","Marzo","Aragón","5",4533.69
"606","2014","Marzo","Asturias, Principado de","1",13297.76
"607","2014","Marzo","Asturias, Principado de","2",16945.56
"608","2014","Marzo","Asturias, Principado de","3",27200.34
"609","2014","Marzo","Asturias, Principado de","4",4939.89
"610","2014","Marzo","Asturias, Principado de","5",3353.56
"611","2014","Marzo","Canarias","1",31541.37
"612","2014","Marzo","Canarias","2",29504.67
"613","2014","Marzo","Canarias","3",36652.11
"614","2014","Marzo","Canarias","4",8819.85
"615","2014","Marzo","Canarias","5",9139.37
"616","2014","Marzo","Cantabria","1",6776.14
"617","2014","Marzo","Cantabria","2",9549.42
"618","2014","Marzo","Cantabria","3",14369.92
"619","2014","Marzo","Cantabria","4",2556.97
"620","2014","Marzo","Cantabria","5",2133.77
"621","2014","Marzo","Castilla y León","1",28335.52
"622","2014","Marzo","Castilla y León","2",40345.69
"623","2014","Marzo","Castilla y León","3",60498.79
"624","2014","Marzo","Castilla y León","4",12268.8
"625","2014","Marzo","Castilla y León","5",7392.17
"626","2014","Marzo","Castilla-La Mancha","1",21482.23
"627","2014","Marzo","Castilla-La Mancha","2",28704.59
"628","2014","Marzo","Castilla-La Mancha","3",46220.18
"629","2014","Marzo","Castilla-La Mancha","4",9868
"630","2014","Marzo","Castilla-La Mancha","5",7749.89
"631","2014","Marzo","Cataluña","1",89057.9
"632","2014","Marzo","Cataluña","2",113752.6
"633","2014","Marzo","Cataluña","3",134664.51
"634","2014","Marzo","Cataluña","4",32419.91
"635","2014","Marzo","Cataluña","5",27888.63
"636","2014","Marzo","Extremadura","1",11054.77
"637","2014","Marzo","Extremadura","2",12630.73
"638","2014","Marzo","Extremadura","3",21053.48
"639","2014","Marzo","Extremadura","4",3961.64
"640","2014","Marzo","Extremadura","5",4440.06
"641","2014","Marzo","Galicia","1",30559.27
"642","2014","Marzo","Galicia","2",39932.28
"643","2014","Marzo","Galicia","3",64064.44
"644","2014","Marzo","Galicia","4",12358.38
"645","2014","Marzo","Galicia","5",7194.59
"646","2014","Marzo","Islas Baleares","1",17986.05
"647","2014","Marzo","Islas Baleares","2",15339.18
"648","2014","Marzo","Islas Baleares","3",19860.29
"649","2014","Marzo","Islas Baleares","4",4570.36
"650","2014","Marzo","Islas Baleares","5",4412.29
"651","2014","Marzo","La Rioja","1",2527.85
"652","2014","Marzo","La Rioja","2",4811.07
"653","2014","Marzo","La Rioja","3",7193.61
"654","2014","Marzo","La Rioja","4",1652.51
"655","2014","Marzo","La Rioja","5",1131.72
"656","2014","Marzo","Madrid, Comunidad de","1",44448.35
"657","2014","Marzo","Madrid, Comunidad de","2",95324.92
"658","2014","Marzo","Madrid, Comunidad de","3",129360.91
"659","2014","Marzo","Madrid, Comunidad de","4",27219.88
"660","2014","Marzo","Madrid, Comunidad de","5",24588.39
"661","2014","Marzo","Murcia, Región de","1",14833.5
"662","2014","Marzo","Murcia, Región de","2",17334.53
"663","2014","Marzo","Murcia, Región de","3",26296.64
"664","2014","Marzo","Murcia, Región de","4",5012.82
"665","2014","Marzo","Murcia, Región de","5",6597.42
"666","2014","Marzo","Navarra, Comunidad Foral de","1",5553.12
"667","2014","Marzo","Navarra, Comunidad Foral de","2",10254.09
"668","2014","Marzo","Navarra, Comunidad Foral de","3",15651.16
"669","2014","Marzo","Navarra, Comunidad Foral de","4",2832.19
"670","2014","Marzo","Navarra, Comunidad Foral de","5",1913.02
"671","2014","Marzo","País Vasco","1",18331.88
"672","2014","Marzo","País Vasco","2",36223.19
"673","2014","Marzo","País Vasco","3",48715.48
"674","2014","Marzo","País Vasco","4",9224.8
"675","2014","Marzo","País Vasco","5",6196.53
"676","2014","Marzo","Valenciana, Comunidad","1",61280.13
"677","2014","Marzo","Valenciana, Comunidad","2",70940.03
"678","2014","Marzo","Valenciana, Comunidad","3",106777.18
"679","2014","Marzo","Valenciana, Comunidad","4",23046.54
"680","2014","Marzo","Valenciana, Comunidad","5",20275.36
"681","2014","Mayo","Andalucía","1",93094.58
"682","2014","Mayo","Andalucía","2",120680.95
"683","2014","Mayo","Andalucía","3",148180.01
"684","2014","Mayo","Andalucía","4",29550.25
"685","2014","Mayo","Andalucía","5",36692.08
"686","2014","Mayo","Aragón","1",14128.63
"687","2014","Mayo","Aragón","2",22982.37
"688","2014","Mayo","Aragón","3",28423.68
"689","2014","Mayo","Aragón","4",6621.31
"690","2014","Mayo","Aragón","5",4632.87
"691","2014","Mayo","Asturias, Principado de","1",13414.17
"692","2014","Mayo","Asturias, Principado de","2",17981.39
"693","2014","Mayo","Asturias, Principado de","3",24219.95
"694","2014","Mayo","Asturias, Principado de","4",5327.98
"695","2014","Mayo","Asturias, Principado de","5",2859.83
"696","2014","Mayo","Canarias","1",35864.04
"697","2014","Mayo","Canarias","2",30559.37
"698","2014","Mayo","Canarias","3",40583.62
"699","2014","Mayo","Canarias","4",8463.41
"700","2014","Mayo","Canarias","5",9830.8
"701","2014","Mayo","Cantabria","1",6377.01
"702","2014","Mayo","Cantabria","2",9712.11
"703","2014","Mayo","Cantabria","3",13938.06
"704","2014","Mayo","Cantabria","4",2462.25
"705","2014","Mayo","Cantabria","5",1833.74
"706","2014","Mayo","Castilla y León","1",26388.92
"707","2014","Mayo","Castilla y León","2",40585.78
"708","2014","Mayo","Castilla y León","3",57885.85
"709","2014","Mayo","Castilla y León","4",11979.55
"710","2014","Mayo","Castilla y León","5",7684.03
"711","2014","Mayo","Castilla-La Mancha","1",22551.87
"712","2014","Mayo","Castilla-La Mancha","2",30544.42
"713","2014","Mayo","Castilla-La Mancha","3",45462.26
"714","2014","Mayo","Castilla-La Mancha","4",9160.99
"715","2014","Mayo","Castilla-La Mancha","5",7870.92
"716","2014","Mayo","Cataluña","1",87699.68
"717","2014","Mayo","Cataluña","2",116206.18
"718","2014","Mayo","Cataluña","3",135773.43
"719","2014","Mayo","Cataluña","4",30618.48
"720","2014","Mayo","Cataluña","5",27953.68
"721","2014","Mayo","Extremadura","1",13908.25
"722","2014","Mayo","Extremadura","2",15439.01
"723","2014","Mayo","Extremadura","3",20884.69
"724","2014","Mayo","Extremadura","4",3856.81
"725","2014","Mayo","Extremadura","5",4262.38
"726","2014","Mayo","Galicia","1",29249.45
"727","2014","Mayo","Galicia","2",45300.75
"728","2014","Mayo","Galicia","3",58263.23
"729","2014","Mayo","Galicia","4",11321.06
"730","2014","Mayo","Galicia","5",7032.56
"731","2014","Mayo","Islas Baleares","1",17589.19
"732","2014","Mayo","Islas Baleares","2",16730.43
"733","2014","Mayo","Islas Baleares","3",19342.23
"734","2014","Mayo","Islas Baleares","4",4228.71
"735","2014","Mayo","Islas Baleares","5",3946.1
"736","2014","Mayo","La Rioja","1",3094.53
"737","2014","Mayo","La Rioja","2",5298.86
"738","2014","Mayo","La Rioja","3",7212.85
"739","2014","Mayo","La Rioja","4",1639.17
"740","2014","Mayo","La Rioja","5",1131.18
"741","2014","Mayo","Madrid, Comunidad de","1",43440.92
"742","2014","Mayo","Madrid, Comunidad de","2",100057.1
"743","2014","Mayo","Madrid, Comunidad de","3",120201.13
"744","2014","Mayo","Madrid, Comunidad de","4",25917.21
"745","2014","Mayo","Madrid, Comunidad de","5",23908.86
"746","2014","Mayo","Murcia, Región de","1",17063.76
"747","2014","Mayo","Murcia, Región de","2",19161.61
"748","2014","Mayo","Murcia, Región de","3",23922.65
"749","2014","Mayo","Murcia, Región de","4",5276.31
"750","2014","Mayo","Murcia, Región de","5",6484.16
"751","2014","Mayo","Navarra, Comunidad Foral de","1",6104.22
"752","2014","Mayo","Navarra, Comunidad Foral de","2",11091.62
"753","2014","Mayo","Navarra, Comunidad Foral de","3",15927.43
"754","2014","Mayo","Navarra, Comunidad Foral de","4",2966.74
"755","2014","Mayo","Navarra, Comunidad Foral de","5",1900.81
"756","2014","Mayo","País Vasco","1",17926.7
"757","2014","Mayo","País Vasco","2",37341.38
"758","2014","Mayo","País Vasco","3",47633.41
"759","2014","Mayo","País Vasco","4",8196.07
"760","2014","Mayo","País Vasco","5",6056.1
"761","2014","Mayo","Valenciana, Comunidad","1",62094.71
"762","2014","Mayo","Valenciana, Comunidad","2",76944.86
"763","2014","Mayo","Valenciana, Comunidad","3",104676.88
"764","2014","Mayo","Valenciana, Comunidad","4",20860.13
"765","2014","Mayo","Valenciana, Comunidad","5",19988.5
"766","2014","Noviembre","Andalucía","1",81029.46
"767","2014","Noviembre","Andalucía","2",95789.56
"768","2014","Noviembre","Andalucía","3",147613.17
"769","2014","Noviembre","Andalucía","4",31987.28
"770","2014","Noviembre","Andalucía","5",32246.34
"771","2014","Noviembre","Aragón","1",12078.11
"772","2014","Noviembre","Aragón","2",19802.96
"773","2014","Noviembre","Aragón","3",27818.81
"774","2014","Noviembre","Aragón","4",6469.11
"775","2014","Noviembre","Aragón","5",4133.29
"776","2014","Noviembre","Asturias, Principado de","1",12066.57
"777","2014","Noviembre","Asturias, Principado de","2",14485.34
"778","2014","Noviembre","Asturias, Principado de","3",25251.96
"779","2014","Noviembre","Asturias, Principado de","4",4650.68
"780","2014","Noviembre","Asturias, Principado de","5",3066
"781","2014","Noviembre","Canarias","1",30391.21
"782","2014","Noviembre","Canarias","2",24687.01
"783","2014","Noviembre","Canarias","3",36968.26
"784","2014","Noviembre","Canarias","4",8009.68
"785","2014","Noviembre","Canarias","5",8533.35
"786","2014","Noviembre","Cantabria","1",5768.04
"787","2014","Noviembre","Cantabria","2",8613.6
"788","2014","Noviembre","Cantabria","3",13064.75
"789","2014","Noviembre","Cantabria","4",2212.21
"790","2014","Noviembre","Cantabria","5",1620.45
"791","2014","Noviembre","Castilla y León","1",25672.67
"792","2014","Noviembre","Castilla y León","2",38826.69
"793","2014","Noviembre","Castilla y León","3",56915.97
"794","2014","Noviembre","Castilla y León","4",12281.89
"795","2014","Noviembre","Castilla y León","5",7769.67
"796","2014","Noviembre","Castilla-La Mancha","1",19333.02
"797","2014","Noviembre","Castilla-La Mancha","2",26394.59
"798","2014","Noviembre","Castilla-La Mancha","3",46622.48
"799","2014","Noviembre","Castilla-La Mancha","4",10017.68
"800","2014","Noviembre","Castilla-La Mancha","5",7157.71
"801","2014","Noviembre","Cataluña","1",84815.86
"802","2014","Noviembre","Cataluña","2",103711.44
"803","2014","Noviembre","Cataluña","3",126358.58
"804","2014","Noviembre","Cataluña","4",32868.6
"805","2014","Noviembre","Cataluña","5",26272.54
"806","2014","Noviembre","Extremadura","1",10232.68
"807","2014","Noviembre","Extremadura","2",12387.75
"808","2014","Noviembre","Extremadura","3",21094.9
"809","2014","Noviembre","Extremadura","4",4202.98
"810","2014","Noviembre","Extremadura","5",4305.44
"811","2014","Noviembre","Galicia","1",27209.08
"812","2014","Noviembre","Galicia","2",40263.06
"813","2014","Noviembre","Galicia","3",56711.94
"814","2014","Noviembre","Galicia","4",13392.37
"815","2014","Noviembre","Galicia","5",6375.91
"816","2014","Noviembre","Islas Baleares","1",14821.85
"817","2014","Noviembre","Islas Baleares","2",13372.4
"818","2014","Noviembre","Islas Baleares","3",18814.31
"819","2014","Noviembre","Islas Baleares","4",3767.84
"820","2014","Noviembre","Islas Baleares","5",3802.66
"821","2014","Noviembre","La Rioja","1",2633.31
"822","2014","Noviembre","La Rioja","2",4348.91
"823","2014","Noviembre","La Rioja","3",7331.04
"824","2014","Noviembre","La Rioja","4",1509.21
"825","2014","Noviembre","La Rioja","5",1181.94
"826","2014","Noviembre","Madrid, Comunidad de","1",40249.85
"827","2014","Noviembre","Madrid, Comunidad de","2",88024.63
"828","2014","Noviembre","Madrid, Comunidad de","3",122407.48
"829","2014","Noviembre","Madrid, Comunidad de","4",27423.44
"830","2014","Noviembre","Madrid, Comunidad de","5",23548.23
"831","2014","Noviembre","Murcia, Región de","1",16647.25
"832","2014","Noviembre","Murcia, Región de","2",17409.38
"833","2014","Noviembre","Murcia, Región de","3",24967.2
"834","2014","Noviembre","Murcia, Región de","4",5832.57
"835","2014","Noviembre","Murcia, Región de","5",5990.87
"836","2014","Noviembre","Navarra, Comunidad Foral de","1",5366.05
"837","2014","Noviembre","Navarra, Comunidad Foral de","2",8402.25
"838","2014","Noviembre","Navarra, Comunidad Foral de","3",12373.36
"839","2014","Noviembre","Navarra, Comunidad Foral de","4",2515.76
"840","2014","Noviembre","Navarra, Comunidad Foral de","5",1701.21
"841","2014","Noviembre","País Vasco","1",17547.1
"842","2014","Noviembre","País Vasco","2",33856.23
"843","2014","Noviembre","País Vasco","3",45894.49
"844","2014","Noviembre","País Vasco","4",8715.8
"845","2014","Noviembre","País Vasco","5",6308.47
"846","2014","Noviembre","Valenciana, Comunidad","1",57913.91
"847","2014","Noviembre","Valenciana, Comunidad","2",65487.02
"848","2014","Noviembre","Valenciana, Comunidad","3",95365.08
"849","2014","Noviembre","Valenciana, Comunidad","4",22134.48
"850","2014","Noviembre","Valenciana, Comunidad","5",18433.45
"851","2014","Octubre","Andalucía","1",91320.04
"852","2014","Octubre","Andalucía","2",107900.82
"853","2014","Octubre","Andalucía","3",147234.47
"854","2014","Octubre","Andalucía","4",33043.86
"855","2014","Octubre","Andalucía","5",33659.3
"856","2014","Octubre","Aragón","1",14213.11
"857","2014","Octubre","Aragón","2",21525.22
"858","2014","Octubre","Aragón","3",28745.2
"859","2014","Octubre","Aragón","4",6604.37
